LngtClass,Year
2400,01/01/2017
2500,01/01/2017
2600,01/01/2017
3100,01/01/2017
2000,01/01/2017
2200,01/01/2017
2300,01/01/2017
2400,01/01/2017
1700,01/01/2017
1800,01/01/2017
1900,01/01/2017
2000,01/01/2017
2100,01/01/2017
2200,01/01/2017
5500,01/01/2017
2300,01/01/2017
2400,01/01/2017
2500,01/01/2017
2600,01/01/2017
2700,01/01/2017
3000,01/01/2017
1700,01/01/2017
1800,01/01/2017
1900,01/01/2017
2000,01/01/2017
2100,01/01/2017
2200,01/01/2017
3400,01/01/2017
2300,01/01/2017
2400,01/01/2017
2500,01/01/2017
2600,01/01/2017
2700,01/01/2017
2800,01/01/2017
1800,01/01/2017
7500,01/01/2017
6200,01/01/2017
6900,01/01/2017
3400,01/01/2017
4200,01/01/2017
4000,01/01/2017
4100,01/01/2017
5000,01/01/2017
5100,01/01/2017
8300,01/01/2017
1700,01/01/2017
2100,01/01/2017
3500,01/01/2017
4000,01/01/2017
5400,01/01/2017
3400,01/01/2017
3200,01/01/2017
3500,01/01/2017
3600,01/01/2017
3700,01/01/2017
4100,01/01/2017
4400,01/01/2017
4700,01/01/2017
4900,01/01/2017
3500,01/01/2017
3700,01/01/2017
3800,01/01/2017
3800,01/01/2017
4100,01/01/2017
4800,01/01/2017
5200,01/01/2017
1500,01/01/2017
1600,01/01/2017
1700,01/01/2017
1800,01/01/2017
1900,01/01/2017
2000,01/01/2017
2100,01/01/2017
2200,01/01/2017
2300,01/01/2017
2400,01/01/2017
2500,01/01/2017
1600,01/01/2017
1700,01/01/2017
1800,01/01/2017
1900,01/01/2017
2000,01/01/2017
2100,01/01/2017
2200,01/01/2017
2300,01/01/2017
2400,01/01/2017
2500,01/01/2017
2600,01/01/2017
2900,01/01/2017
4300,01/01/2017
4200,01/01/2017
2400,01/01/2017
3100,01/01/2017
3500,01/01/2017
2200,01/01/2017
2300,01/01/2017
1600,01/01/2017
1800,01/01/2017
2000,01/01/2017
2100,01/01/2017
2200,01/01/2017
2400,01/01/2017
2500,01/01/2017
3700,01/01/2017
1700,01/01/2017
1800,01/01/2017
1900,01/01/2017
2000,01/01/2017
2100,01/01/2017
2200,01/01/2017
3800,01/01/2017
6300,01/01/2017
3900,01/01/2017
4000,01/01/2017
4200,01/01/2017
4300,01/01/2017
4500,01/01/2017
4700,01/01/2017
4800,01/01/2017
5900,01/01/2017
7300,01/01/2017
6900,01/01/2017
7300,01/01/2017
3500,01/01/2017
3600,01/01/2017
3700,01/01/2017
3800,01/01/2017
3900,01/01/2017
4100,01/01/2017
4500,01/01/2017
4900,01/01/2017
5400,01/01/2017
5500,01/01/2017
6300,01/01/2017
3700,01/01/2017
3800,01/01/2017
4000,01/01/2017
4100,01/01/2017
5400,01/01/2017
4100,01/01/2017
4700,01/01/2017
5600,01/01/2017
1400,01/01/2017
5800,01/01/2017
6300,01/01/2017
4800,01/01/2017
5600,01/01/2017
2500,01/01/2017
3200,01/01/2017
2000,01/01/2017
2100,01/01/2017
2200,01/01/2017
2300,01/01/2017
2400,01/01/2017
3200,01/01/2017
68,01/01/2017
93,01/01/2017
46,01/01/2017
69,01/01/2017
77,01/01/2017
78,01/01/2017
78,01/01/2017
83,01/01/2017
285,01/01/2017
340,01/01/2017
390,01/01/2017
405,01/01/2017
425,01/01/2017
430,01/01/2017
450,01/01/2017
465,01/01/2017
590,01/01/2017
680,01/01/2017
285,01/01/2017
500,01/01/2017
61,01/01/2017
1900,01/01/2017
120,01/01/2017
135,01/01/2017
210,01/01/2017
220,01/01/2017
240,01/01/2017
250,01/01/2017
575,01/01/2017
255,01/01/2017
260,01/01/2017
265,01/01/2017
270,01/01/2017
320,01/01/2017
1800,01/01/2017
2500,01/01/2017
3000,01/01/2017
455,01/01/2017
95,01/01/2017
110,01/01/2017
115,01/01/2017
120,01/01/2017
125,01/01/2017
130,01/01/2017
290,01/01/2017
295,01/01/2017
315,01/01/2017
570,01/01/2017
665,01/01/2017
690,01/01/2017
280,01/01/2017
290,01/01/2017
305,01/01/2017
360,01/01/2017
365,01/01/2017
375,01/01/2017
380,01/01/2017
385,01/01/2017
415,01/01/2017
420,01/01/2017
550,01/01/2017
140,01/01/2017
235,01/01/2017
245,01/01/2017
250,01/01/2017
275,01/01/2017
240,01/01/2017
250,01/01/2017
265,01/01/2017
275,01/01/2017
285,01/01/2017
315,01/01/2017
415,01/01/2017
530,01/01/2017
550,01/01/2017
555,01/01/2017
235,01/01/2017
245,01/01/2017
255,01/01/2017
260,01/01/2017
265,01/01/2017
270,01/01/2017
655,01/01/2017
425,01/01/2017
470,01/01/2017
475,01/01/2017
545,01/01/2017
625,01/01/2017
630,01/01/2017
315,01/01/2017
210,01/01/2017
530,01/01/2017
650,01/01/2017
655,01/01/2017
700,01/01/2017
725,01/01/2017
805,01/01/2017
78,01/01/2018
46,01/01/2018
1400,01/01/2018
2000,01/01/2018
3400,01/01/2018
3800,01/01/2018
6000,01/01/2018
6500,01/01/2018
7400,01/01/2018
6000,01/01/2018
6100,01/01/2018
4100,01/01/2018
6800,01/01/2018
7000,01/01/2018
2100,01/01/2018
4700,01/01/2018
5900,01/01/2018
6900,01/01/2018
1200,01/01/2018
4300,01/01/2018
4800,01/01/2018
6400,01/01/2018
4700,01/01/2018
5500,01/01/2018
5700,01/01/2018
6000,01/01/2018
7100,01/01/2018
7300,01/01/2018
2900,01/01/2018
3000,01/01/2018
3300,01/01/2018
3500,01/01/2018
5600,01/01/2018
4400,01/01/2018
4500,01/01/2018
4900,01/01/2018
3400,01/01/2018
3500,01/01/2018
3800,01/01/2018
4300,01/01/2018
3200,01/01/2018
3500,01/01/2018
3600,01/01/2018
3700,01/01/2018
3800,01/01/2018
4400,01/01/2018
5600,01/01/2018
41,01/01/2018
47,01/01/2018
49,01/01/2018
60,01/01/2018
62,01/01/2018
66,01/01/2018
69,01/01/2018
50,01/01/2018
3500,01/01/2018
5000,01/01/2018
5200,01/01/2018
6400,01/01/2018
5400,01/01/2018
5700,01/01/2018
3400,01/01/2018
3600,01/01/2018
3900,01/01/2018
2000,01/01/2018
2200,01/01/2018
2400,01/01/2018
2500,01/01/2018
5600,01/01/2018
66,01/01/2018
49,01/01/2018
3300,01/01/2018
3400,01/01/2018
3500,01/01/2018
3600,01/01/2018
3700,01/01/2018
3800,01/01/2018
3900,01/01/2018
4100,01/01/2018
4200,01/01/2018
4500,01/01/2018
5100,01/01/2018
5500,01/01/2018
5700,01/01/2018
6200,01/01/2018
6300,01/01/2018
6900,01/01/2018
2200,01/01/2018
2300,01/01/2018
2600,01/01/2018
2700,01/01/2018
2800,01/01/2018
3000,01/01/2018
3300,01/01/2018
3400,01/01/2018
3600,01/01/2018
3700,01/01/2018
3800,01/01/2018
3900,01/01/2018
4000,01/01/2018
4100,01/01/2018
4200,01/01/2018
4500,01/01/2018
4600,01/01/2018
5000,01/01/2018
5200,01/01/2018
5500,01/01/2018
5800,01/01/2018
5900,01/01/2018
6100,01/01/2018
6500,01/01/2018
2000,01/01/2018
2100,01/01/2018
2200,01/01/2018
2300,01/01/2018
2800,01/01/2018
2900,01/01/2018
3800,01/01/2018
4700,01/01/2018
4900,01/01/2018
5700,01/01/2018
6300,01/01/2018
6500,01/01/2018
7100,01/01/2018
1700,01/01/2018
2000,01/01/2018
2100,01/01/2018
2300,01/01/2018
2400,01/01/2018
2700,01/01/2018
2800,01/01/2018
3100,01/01/2018
3700,01/01/2018
5800,01/01/2018
6100,01/01/2018
6700,01/01/2018
7100,01/01/2018
1800,01/01/2018
3400,01/01/2018
4700,01/01/2018
2500,01/01/2018
3500,01/01/2018
6800,01/01/2018
7000,01/01/2018
7500,01/01/2018
2100,01/01/2018
6800,01/01/2018
7500,01/01/2018
2400,01/01/2018
2500,01/01/2018
3900,01/01/2018
6600,01/01/2018
1600,01/01/2018
2100,01/01/2018
2600,01/01/2018
2700,01/01/2018
4000,01/01/2018
5200,01/01/2018
5400,01/01/2018
5900,01/01/2018
4200,01/01/2018
4400,01/01/2018
4900,01/01/2018
5600,01/01/2018
5900,01/01/2018
5400,01/01/2018
2000,01/01/2018
5300,01/01/2018
6100,01/01/2018
1300,01/01/2018
2700,01/01/2018
7200,01/01/2018
2400,01/01/2018
2500,01/01/2018
4000,01/01/2018
4100,01/01/2018
4400,01/01/2018
6400,01/01/2018
2700,01/01/2018
3000,01/01/2018
4100,01/01/2018
5900,01/01/2018
1900,01/01/2018
2200,01/01/2018
4800,01/01/2018
4200,01/01/2018
1800,01/01/2018
1900,01/01/2018
3900,01/01/2018
4800,01/01/2018
3500,01/01/2018
3800,01/01/2018
3700,01/01/2018
4000,01/01/2018
4100,01/01/2018
4900,01/01/2018
5600,01/01/2018
7700,01/01/2018
3200,01/01/2018
1500,01/01/2018
1700,01/01/2018
1800,01/01/2018
1900,01/01/2018
2000,01/01/2018
2100,01/01/2018
2200,01/01/2018
2300,01/01/2018
2400,01/01/2018
1500,01/01/2018
1600,01/01/2018
1700,01/01/2018
1800,01/01/2018
1900,01/01/2018
2000,01/01/2018
2100,01/01/2018
2200,01/01/2018
2300,01/01/2018
2400,01/01/2018
2500,01/01/2018
2800,01/01/2018
2900,01/01/2018
2000,01/01/2018
2100,01/01/2018
2200,01/01/2018
2300,01/01/2018
2400,01/01/2018
2500,01/01/2018
2600,01/01/2018
2700,01/01/2018
2800,01/01/2018
2900,01/01/2018
3200,01/01/2018
3700,01/01/2018
2000,01/01/2018
2100,01/01/2018
2200,01/01/2018
2300,01/01/2018
2400,01/01/2018
2500,01/01/2018
2600,01/01/2018
2700,01/01/2018
3000,01/01/2018
3200,01/01/2018
3600,01/01/2018
3800,01/01/2018
1400,01/01/2018
1500,01/01/2018
3700,01/01/2018
4100,01/01/2018
5000,01/01/2018
4800,01/01/2018
5800,01/01/2018
7000,01/01/2018
5800,01/01/2018
3800,01/01/2018
6400,01/01/2018
6500,01/01/2018
3700,01/01/2018
4400,01/01/2018
3300,01/01/2018
4700,01/01/2018
5000,01/01/2018
2100,01/01/2018
1800,01/01/2018
2100,01/01/2018
3300,01/01/2018
4400,01/01/2018
5600,01/01/2018
3200,01/01/2018
3400,01/01/2018
3900,01/01/2018
4000,01/01/2018
4500,01/01/2018
1300,01/01/2018
1500,01/01/2018
1600,01/01/2018
1700,01/01/2018
1800,01/01/2018
1900,01/01/2018
2000,01/01/2018
2100,01/01/2018
2200,01/01/2018
2500,01/01/2018
4200,01/01/2018
1500,01/01/2018
1600,01/01/2018
1700,01/01/2018
1800,01/01/2018
1900,01/01/2018
2000,01/01/2018
2100,01/01/2018
3200,01/01/2018
3500,01/01/2018
1700,01/01/2018
1800,01/01/2018
2000,01/01/2018
2900,01/01/2018
2600,01/01/2018
2700,01/01/2018
3600,01/01/2018
5000,01/01/2018
5300,01/01/2018
1600,01/01/2018
1700,01/01/2018
2000,01/01/2018
2100,01/01/2018
1600,01/01/2018
1700,01/01/2018
2000,01/01/2018
4900,01/01/2018
6000,01/01/2018
3200,01/01/2018
4300,01/01/2018
2700,01/01/2018
3700,01/01/2018
3800,01/01/2018
6900,01/01/2018
2300,01/01/2018
2400,01/01/2018
3400,01/01/2018
3700,01/01/2018
41,01/01/2018
27,01/01/2018
27,01/01/2018
28,01/01/2018
29,01/01/2018
38,01/01/2018
56,01/01/2018
4500,01/01/2018
1900,01/01/2018
2100,01/01/2018
3800,01/01/2018
4200,01/01/2018
4900,01/01/2018
5700,01/01/2018
3600,01/01/2018
4300,01/01/2018
4700,01/01/2018
6900,01/01/2018
7000,01/01/2018
7500,01/01/2018
7600,01/01/2018
8200,01/01/2018
1800,01/01/2018
32,01/01/2018
3500,01/01/2018
3600,01/01/2018
3700,01/01/2018
3900,01/01/2018
4300,01/01/2018
2400,01/01/2018
1700,01/01/2018
1800,01/01/2018
1900,01/01/2018
2000,01/01/2018
2100,01/01/2018
2200,01/01/2018
2300,01/01/2018
2400,01/01/2018
2500,01/01/2018
2600,01/01/2018
2800,01/01/2018
2900,01/01/2018
1600,01/01/2018
1700,01/01/2018
1900,01/01/2018
2000,01/01/2018
2100,01/01/2018
2200,01/01/2018
2300,01/01/2018
2400,01/01/2018
2500,01/01/2018
2400,01/01/2018
2500,01/01/2018
2600,01/01/2018
2700,01/01/2018
1300,01/01/2018
1500,01/01/2018
1700,01/01/2018
1800,01/01/2018
1900,01/01/2018
2000,01/01/2018
2100,01/01/2018
2200,01/01/2018
2300,01/01/2018
2400,01/01/2018
2500,01/01/2018
2600,01/01/2018
2700,01/01/2018
2800,01/01/2018
1600,01/01/2018
1700,01/01/2018
1800,01/01/2018
1900,01/01/2018
4800,01/01/2018
4900,01/01/2018
3100,01/01/2018
3300,01/01/2018
3400,01/01/2018
2000,01/01/2018
2100,01/01/2018
2200,01/01/2018
2300,01/01/2018
3700,01/01/2018
3800,01/01/2018
4000,01/01/2018
2400,01/01/2018
4400,01/01/2018
29,01/01/2018
31,01/01/2018
32,01/01/2018
41,01/01/2018
2600,01/01/2018
2700,01/01/2018
2800,01/01/2018
4200,01/01/2018
2200,01/01/2018
2400,01/01/2018
2800,01/01/2018
2900,01/01/2018
4000,01/01/2018
4100,01/01/2018
43,01/01/2018
44,01/01/2018
59,01/01/2018
70,01/01/2018
4500,01/01/2018
5600,01/01/2018
6600,01/01/2018
7100,01/01/2018
2500,01/01/2018
3100,01/01/2018
3300,01/01/2018
3400,01/01/2018
3600,01/01/2018
3800,01/01/2018
3900,01/01/2018
4000,01/01/2018
4300,01/01/2018
4500,01/01/2018
5700,01/01/2018
2200,01/01/2018
2300,01/01/2018
3400,01/01/2018
3800,01/01/2018
4200,01/01/2018
4700,01/01/2018
2000,01/01/2018
2100,01/01/2018
2200,01/01/2018
2500,01/01/2018
2700,01/01/2018
2900,01/01/2018
3400,01/01/2018
1100,01/01/2018
4300,01/01/2018
5700,01/01/2018
2300,01/01/2018
2500,01/01/2018
2700,01/01/2018
3200,01/01/2018
3500,01/01/2018
4000,01/01/2018
4800,01/01/2018
5400,01/01/2018
5700,01/01/2018
6000,01/01/2018
6700,01/01/2018
2700,01/01/2018
2800,01/01/2018
3100,01/01/2018
3600,01/01/2018
3300,01/01/2018
3700,01/01/2018
1400,01/01/2018
1500,01/01/2018
1600,01/01/2018
1700,01/01/2018
1800,01/01/2018
2100,01/01/2018
2200,01/01/2018
2300,01/01/2018
2400,01/01/2018
2600,01/01/2018
1300,01/01/2018
1500,01/01/2018
1600,01/01/2018
2300,01/01/2018
2600,01/01/2018
2900,01/01/2018
1400,01/01/2018
2000,01/01/2018
2300,01/01/2018
2400,01/01/2018
2600,01/01/2018
2700,01/01/2018
4200,01/01/2018
4000,01/01/2018
6900,01/01/2018
3700,01/01/2018
4100,01/01/2018
4300,01/01/2018
3700,01/01/2018
3900,01/01/2018
4100,01/01/2018
4800,01/01/2018
5300,01/01/2018
2800,01/01/2018
2900,01/01/2018
3500,01/01/2018
5000,01/01/2018
6100,01/01/2018
4400,01/01/2018
8100,01/01/2018
4100,01/01/2018
4200,01/01/2018
1700,01/01/2018
1800,01/01/2018
2000,01/01/2018
2100,01/01/2018
3100,01/01/2018
3800,01/01/2018
3900,01/01/2018
4300,01/01/2018
5200,01/01/2018
1900,01/01/2018
3000,01/01/2018
3900,01/01/2018
4200,01/01/2018
4300,01/01/2018
4600,01/01/2018
4700,01/01/2018
4800,01/01/2018
4900,01/01/2018
5000,01/01/2018
5200,01/01/2018
5300,01/01/2018
5400,01/01/2018
5500,01/01/2018
5600,01/01/2018
6000,01/01/2018
6500,01/01/2018
7100,01/01/2018
2500,01/01/2018
2800,01/01/2018
4100,01/01/2018
4300,01/01/2018
4500,01/01/2018
4600,01/01/2018
4700,01/01/2018
4800,01/01/2018
4900,01/01/2018
5000,01/01/2018
5200,01/01/2018
5500,01/01/2018
5600,01/01/2018
5800,01/01/2018
6000,01/01/2018
6200,01/01/2018
6400,01/01/2018
6600,01/01/2018
6700,01/01/2018
4200,01/01/2018
4700,01/01/2018
5000,01/01/2018
5300,01/01/2018
5800,01/01/2018
6600,01/01/2018
6800,01/01/2018
4900,01/01/2018
5100,01/01/2018
5200,01/01/2018
5300,01/01/2018
5400,01/01/2018
5500,01/01/2018
5700,01/01/2018
3400,01/01/2018
3400,01/01/2018
7000,01/01/2018
2400,01/01/2018
4700,01/01/2018
2400,01/01/2018
3000,01/01/2018
4900,01/01/2018
2300,01/01/2018
3200,01/01/2018
3300,01/01/2018
3900,01/01/2018
4100,01/01/2018
4500,01/01/2018
5400,01/01/2018
6300,01/01/2018
5600,01/01/2018
5700,01/01/2018
5100,01/01/2018
5600,01/01/2018
3600,01/01/2018
4000,01/01/2018
3400,01/01/2018
2200,01/01/2018
3800,01/01/2018
4600,01/01/2018
4700,01/01/2018
4900,01/01/2018
5600,01/01/2018
5800,01/01/2018
2200,01/01/2018
2400,01/01/2018
2500,01/01/2018
3500,01/01/2018
3600,01/01/2018
3900,01/01/2018
4600,01/01/2018
4700,01/01/2018
4900,01/01/2018
5200,01/01/2018
2100,01/01/2018
4000,01/01/2018
6500,01/01/2018
2200,01/01/2018
2500,01/01/2018
2600,01/01/2018
2800,01/01/2018
2900,01/01/2018
3000,01/01/2018
3300,01/01/2018
3400,01/01/2018
3600,01/01/2018
3900,01/01/2018
4000,01/01/2018
4100,01/01/2018
4200,01/01/2018
6000,01/01/2018
6700,01/01/2018
2100,01/01/2018
2200,01/01/2018
2500,01/01/2018
2600,01/01/2018
2700,01/01/2018
3100,01/01/2018
3200,01/01/2018
3400,01/01/2018
3500,01/01/2018
3900,01/01/2018
4600,01/01/2018
4700,01/01/2018
6600,01/01/2018
2000,01/01/2018
2700,01/01/2018
3400,01/01/2018
3600,01/01/2018
6800,01/01/2018
2300,01/01/2018
2500,01/01/2018
3000,01/01/2018
3900,01/01/2018
4600,01/01/2018
6600,01/01/2018
7000,01/01/2018
3500,01/01/2018
3800,01/01/2018
5200,01/01/2018
6100,01/01/2018
6200,01/01/2018
1900,01/01/2018
7200,01/01/2018
4100,01/01/2018
4200,01/01/2018
5700,01/01/2018
2800,01/01/2018
3300,01/01/2018
3700,01/01/2018
3800,01/01/2018
3900,01/01/2018
4400,01/01/2018
2100,01/01/2018
2200,01/01/2018
2300,01/01/2018
2400,01/01/2018
2500,01/01/2018
2600,01/01/2018
2800,01/01/2018
2900,01/01/2018
3000,01/01/2018
3300,01/01/2018
3500,01/01/2018
3700,01/01/2018
4100,01/01/2018
4200,01/01/2018
4300,01/01/2018
6200,01/01/2018
2200,01/01/2018
2300,01/01/2018
2400,01/01/2018
2500,01/01/2018
2800,01/01/2018
3300,01/01/2018
3600,01/01/2018
3900,01/01/2018
4900,01/01/2018
5100,01/01/2018
5500,01/01/2018
2400,01/01/2018
2500,01/01/2018
2600,01/01/2018
3400,01/01/2018
3500,01/01/2018
3700,01/01/2018
3900,01/01/2018
4300,01/01/2018
2400,01/01/2018
2700,01/01/2018
2800,01/01/2018
2900,01/01/2018
3700,01/01/2018
3800,01/01/2018
4500,01/01/2018
1700,01/01/2018
1800,01/01/2018
1900,01/01/2018
2000,01/01/2018
2100,01/01/2018
2200,01/01/2018
2300,01/01/2018
2400,01/01/2018
2500,01/01/2018
2600,01/01/2018
2700,01/01/2018
2800,01/01/2018
3200,01/01/2018
3500,01/01/2018
3600,01/01/2018
3700,01/01/2018
3800,01/01/2018
5300,01/01/2018
7000,01/01/2018
7600,01/01/2018
1200,01/01/2018
1700,01/01/2018
1800,01/01/2018
1900,01/01/2018
2000,01/01/2018
2100,01/01/2018
2200,01/01/2018
2300,01/01/2018
2400,01/01/2018
2500,01/01/2018
2600,01/01/2018
2700,01/01/2018
2800,01/01/2018
3100,01/01/2018
3500,01/01/2018
3600,01/01/2018
3800,01/01/2018
3900,01/01/2018
4800,01/01/2018
5200,01/01/2018
6000,01/01/2018
1900,01/01/2018
4000,01/01/2018
7100,01/01/2018
2100,01/01/2018
2200,01/01/2018
3500,01/01/2018
4800,01/01/2018
7200,01/01/2018
7300,01/01/2018
7800,01/01/2018
5200,01/01/2018
6900,01/01/2018
5000,01/01/2018
6100,01/01/2018
6600,01/01/2018
7300,01/01/2018
2400,01/01/2018
2700,01/01/2018
3100,01/01/2018
3600,01/01/2018
3700,01/01/2018
3900,01/01/2018
4000,01/01/2018
4100,01/01/2018
4300,01/01/2018
4600,01/01/2018
4900,01/01/2018
2400,01/01/2018
2700,01/01/2018
3300,01/01/2018
3400,01/01/2018
3500,01/01/2018
4000,01/01/2018
4100,01/01/2018
4900,01/01/2018
1800,01/01/2018
1900,01/01/2018
2000,01/01/2018
2100,01/01/2018
2200,01/01/2018
2300,01/01/2018
3200,01/01/2018
3300,01/01/2018
3400,01/01/2018
3600,01/01/2018
3700,01/01/2018
6100,01/01/2018
6500,01/01/2018
2100,01/01/2018
2200,01/01/2018
2300,01/01/2018
2600,01/01/2018
3400,01/01/2018
3500,01/01/2018
3800,01/01/2018
4200,01/01/2018
4600,01/01/2018
6300,01/01/2018
7400,01/01/2018
3200,01/01/2018
6700,01/01/2018
3100,01/01/2018
3700,01/01/2018
5500,01/01/2018
3900,01/01/2018
2000,01/01/2018
3400,01/01/2018
3800,01/01/2018
5100,01/01/2018
5800,01/01/2018
3200,01/01/2018
3300,01/01/2018
3600,01/01/2018
3700,01/01/2018
3900,01/01/2018
4100,01/01/2018
5000,01/01/2018
5100,01/01/2018
5200,01/01/2018
5300,01/01/2018
5800,01/01/2018
6000,01/01/2018
6200,01/01/2018
6400,01/01/2018
6500,01/01/2018
6700,01/01/2018
4000,01/01/2018
4200,01/01/2018
4500,01/01/2018
4700,01/01/2018
4900,01/01/2018
5200,01/01/2018
5300,01/01/2018
8000,01/01/2018
8100,01/01/2018
8700,01/01/2018
4000,01/01/2018
4600,01/01/2018
4900,01/01/2018
6100,01/01/2018
6300,01/01/2018
6500,01/01/2018
6800,01/01/2018
6900,01/01/2018
3400,01/01/2018
4900,01/01/2018
5700,01/01/2018
3600,01/01/2018
4300,01/01/2018
5000,01/01/2018
3000,01/01/2018
3200,01/01/2018
3600,01/01/2018
4700,01/01/2018
5100,01/01/2018
5800,01/01/2018
6600,01/01/2018
6900,01/01/2018
7200,01/01/2018
2900,01/01/2018
3500,01/01/2018
4600,01/01/2018
2500,01/01/2018
2700,01/01/2018
2800,01/01/2018
2900,01/01/2018
3000,01/01/2018
3100,01/01/2018
6900,01/01/2018
2600,01/01/2018
2700,01/01/2018
2800,01/01/2018
3000,01/01/2018
3800,01/01/2018
5500,01/01/2018
7000,01/01/2018
3300,01/01/2018
3700,01/01/2018
6300,01/01/2018
2900,01/01/2018
2300,01/01/2018
2600,01/01/2018
4000,01/01/2018
2500,01/01/2018
2700,01/01/2018
3700,01/01/2018
3900,01/01/2018
2500,01/01/2018
7300,01/01/2018
2600,01/01/2018
4200,01/01/2018
1200,01/01/2018
2800,01/01/2018
3200,01/01/2018
2600,01/01/2018
2700,01/01/2018
2900,01/01/2018
3100,01/01/2018
4100,01/01/2018
2300,01/01/2018
2700,01/01/2018
2900,01/01/2018
3000,01/01/2018
3900,01/01/2018
5600,01/01/2018
7400,01/01/2018
2300,01/01/2018
3600,01/01/2018
3800,01/01/2018
3000,01/01/2018
3700,01/01/2018
2900,01/01/2018
3500,01/01/2018
2900,01/01/2018
3100,01/01/2018
5400,01/01/2018
2900,01/01/2018
4400,01/01/2018
3700,01/01/2018
4000,01/01/2018
4300,01/01/2018
5700,01/01/2018
6800,01/01/2018
2700,01/01/2018
3400,01/01/2018
3700,01/01/2018
3800,01/01/2018
7700,01/01/2018
2400,01/01/2018
2500,01/01/2018
7000,01/01/2018
2400,01/01/2018
6200,01/01/2018
2500,01/01/2018
4800,01/01/2018
6000,01/01/2018
6300,01/01/2018
4900,01/01/2018
3800,01/01/2018
4000,01/01/2018
4600,01/01/2018
3200,01/01/2018
3900,01/01/2018
4300,01/01/2018
7100,01/01/2018
7600,01/01/2018
7700,01/01/2018
2200,01/01/2018
2000,01/01/2018
2300,01/01/2018
2700,01/01/2018
2800,01/01/2018
2900,01/01/2018
2100,01/01/2018
2400,01/01/2018
2500,01/01/2018
2700,01/01/2018
3000,01/01/2018
3400,01/01/2018
1100,01/01/2018
1600,01/01/2018
1800,01/01/2018
1900,01/01/2018
2000,01/01/2018
2100,01/01/2018
2300,01/01/2018
3100,01/01/2018
3500,01/01/2018
1500,01/01/2018
1600,01/01/2018
1700,01/01/2018
1800,01/01/2018
1900,01/01/2018
2000,01/01/2018
2100,01/01/2018
5300,01/01/2018
3000,01/01/2018
3200,01/01/2018
